You entered a buffer length of 20
0.646660,0.873634, Max:2.249205, Min:-2.040520
-0.011500,-0.070774, Max:2.249205, Min:-2.040520
-0.490618,-0.539792, Max:2.249205, Min:-2.040520
0.646660,0.887661, Max:2.249205, Min:-2.040520
-0.065687,-0.070073, Max:2.249205, Min:-2.040520
-0.484613,-0.536755, Max:2.249205, Min:-2.040520
0.646660,0.873708, Max:2.249205, Min:-2.040520
-0.083750,-0.071373, Max:2.249205, Min:-2.040520
-0.484613,-0.534418, Max:2.249205, Min:-2.040520
0.652662,0.860621, Max:2.249205, Min:-2.040520
-0.119875,-0.073833, Max:2.249205, Min:-2.040520
-0.496622,-0.533040, Max:2.249205, Min:-2.040520
0.664666,0.848085, Max:2.249205, Min:-2.040520
-0.149979,-0.075965, Max:2.249205, Min:-2.040520
-0.508632,-0.531645, Max:2.249205, Min:-2.040520
0.670668,0.835251, Max:2.249205, Min:-2.040520
-0.168041,-0.076005, Max:2.249205, Min:-2.040520
-0.526646,-0.530747, Max:2.249205, Min:-2.040520
0.682672,0.822391, Max:2.249205, Min:-2.040520
-0.174062,-0.075143, Max:2.249205, Min:-2.040520
-0.544660,-0.529803, Max:2.249205, Min:-2.040520
0.688674,0.809534, Max:2.249205, Min:-2.040520
-0.180083,-0.074581, Max:2.249205, Min:-2.040520
-0.556670,-0.528273, Max:2.249205, Min:-2.040520
0.694676,0.796406, Max:2.249205, Min:-2.040520
-0.186104,-0.074335, Max:2.249205, Min:-2.040520
-0.574684,-0.527360, Max:2.249205, Min:-2.040520
0.700678,0.783247, Max:2.249205, Min:-2.040520
-0.204166,-0.074692, Max:2.249205, Min:-2.040520
-0.586693,-0.526177, Max:2.249205, Min:-2.040520
0.706680,0.770102, Max:2.249205, Min:-2.040520
-0.204166,-0.073543, Max:2.249205, Min:-2.040520
-0.604708,-0.524919, Max:2.249205, Min:-2.040520
0.718684,0.757561, Max:2.249205, Min:-2.040520
-0.210187,-0.072664, Max:2.249205, Min:-2.040520
-0.622722,-0.523974, Max:2.249205, Min:-2.040520
0.736691,0.745304, Max:2.249205, Min:-2.040520
-0.204166,-0.070568, Max:2.249205, Min:-2.040520
-0.634731,-0.522068, Max:2.249205, Min:-2.040520
0.736691,0.731894, Max:2.249205, Min:-2.040520
-0.180083,-0.067325, Max:2.249205, Min:-2.040520
-0.640736,-0.520104, Max:2.249205, Min:-2.040520
0.748695,0.719388, Max:2.249205, Min:-2.040520
-0.168041,-0.064639, Max:2.249205, Min:-2.040520
-0.646741,-0.517568, Max:2.249205, Min:-2.040520
0.754697,0.705710, Max:2.249205, Min:-2.040520
-0.156000,-0.062613, Max:2.249205, Min:-2.040520
-0.652746,-0.515365, Max:2.249205, Min:-2.040520
0.754697,0.692616, Max:2.249205, Min:-2.040520
-0.143958,-0.060258, Max:2.249205, Min:-2.040520
-0.652746,-0.512545, Max:2.249205, Min:-2.040520
0.760699,0.679252, Max:2.249205, Min:-2.040520
-0.131916,-0.057915, Max:2.249205, Min:-2.040520
-0.658750,-0.510327, Max:2.249205, Min:-2.040520
0.766701,0.666459, Max:2.249205, Min:-2.040520
-0.107833,-0.055243, Max:2.249205, Min:-2.040520
-0.646741,-0.506890, Max:2.249205, Min:-2.040520
0.772703,0.653426, Max:2.249205, Min:-2.040520
-0.113854,-0.054089, Max:2.249205, Min:-2.040520
-0.658750,-0.504731, Max:2.249205, Min:-2.040520
0.778705,0.640330, Max:2.249205, Min:-2.040520
-0.113854,-0.053238, Max:2.249205, Min:-2.040520
-0.652746,-0.495681, Max:2.249205, Min:-2.040520
0.784707,0.634480, Max:2.249205, Min:-2.040520
-0.137937,-0.057445, Max:2.249205, Min:-2.040520
-0.646741,-0.503698, Max:2.249205, Min:-2.040520
0.814717,0.643683, Max:2.249205, Min:-2.040520
-0.131916,-0.059092, Max:2.249205, Min:-2.040520
-0.640736,-0.511286, Max:2.249205, Min:-2.040520
0.802713,0.650205, Max:2.249205, Min:-2.040520
-0.131916,-0.061174, Max:2.249205, Min:-2.040520
-0.640736,-0.519196, Max:2.249205, Min:-2.040520
0.802713,0.657313, Max:2.249205, Min:-2.040520
-0.131916,-0.063227, Max:2.249205, Min:-2.040520
-0.640736,-0.527105, Max:2.249205, Min:-2.040520
0.802713,0.664420, Max:2.249205, Min:-2.040520
-0.131916,-0.065280, Max:2.249205, Min:-2.040520
-0.640736,-0.535014, Max:2.249205, Min:-2.040520
0.802713,0.671527, Max:2.249205, Min:-2.040520
-0.131916,-0.067333, Max:2.249205, Min:-2.040520
-0.640736,-0.542923, Max:2.249205, Min:-2.040520
0.802713,0.678634, Max:2.249205, Min:-2.040520
-0.131916,-0.069386, Max:2.249205, Min:-2.040520
-0.640736,-0.550832, Max:2.249205, Min:-2.040520
0.802713,0.685741, Max:2.249205, Min:-2.040520
-0.131916,-0.071439, Max:2.249205, Min:-2.040520
-0.640736,-0.558740, Max:2.249205, Min:-2.040520
0.802713,0.692848, Max:2.249205, Min:-2.040520
-0.131916,-0.073492, Max:2.249205, Min:-2.040520
-0.640736,-0.566649, Max:2.249205, Min:-2.040520
0.802713,0.699955, Max:2.249205, Min:-2.040520
-0.131916,-0.075545, Max:2.249205, Min:-2.040520
-0.640736,-0.574558, Max:2.249205, Min:-2.040520
0.802713,0.707062, Max:2.249205, Min:-2.040520
-0.131916,-0.077598, Max:2.249205, Min:-2.040520
-0.640736,-0.582467, Max:2.249205, Min:-2.040520
0.802713,0.714169, Max:2.249205, Min:-2.040520
-0.131916,-0.079651, Max:2.249205, Min:-2.040520
-0.640736,-0.590376, Max:2.249205, Min:-2.040520
0.802713,0.721276, Max:2.249205, Min:-2.040520
-0.131916,-0.081704, Max:2.249205, Min:-2.040520
-0.640736,-0.598285, Max:2.249205, Min:-2.040520
0.802713,0.728384, Max:2.249205, Min:-2.040520
-0.131916,-0.083757, Max:2.249205, Min:-2.040520
-0.640736,-0.606193, Max:2.249205, Min:-2.040520
0.802713,0.735491, Max:2.249205, Min:-2.040520
-0.131916,-0.085810, Max:2.249205, Min:-2.040520
-0.640736,-0.614102, Max:2.249205, Min:-2.040520
0.802713,0.742598, Max:2.249205, Min:-2.040520
-0.131916,-0.087863, Max:2.249205, Min:-2.040520
-0.640736,-0.622011, Max:2.249205, Min:-2.040520
0.802713,0.749705, Max:2.249205, Min:-2.040520
-0.131916,-0.089916, Max:2.249205, Min:-2.040520
-0.640736,-0.629920, Max:2.249205, Min:-2.040520
0.802713,0.756812, Max:2.249205, Min:-2.040520
-0.131916,-0.091969, Max:2.249205, Min:-2.040520
-0.640736,-0.637829, Max:2.249205, Min:-2.040520
0.802713,0.763919, Max:2.249205, Min:-2.040520
-0.131916,-0.094022, Max:2.249205, Min:-2.040520
-0.640736,-0.645737, Max:2.249205, Min:-2.040520
0.802713,0.771026, Max:2.249205, Min:-2.040520
-0.131916,-0.093365, Max:2.249205, Min:-2.040520
-0.640736,-0.645404, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
-0.131916,-0.093394, Max:2.249205, Min:-2.040520
-0.640736,-0.645406, Max:2.249205, Min:-2.040520
0.802713,0.770443, Max:2.249205, Min:-2.040520
